,performance_score,Performance_siRNA_pH_4,Performance_double_membrane,Performance_siRNA_pH_8,beads_hydro,beads_lipo
0,16.307799872773078,-42.52208327999999,140.03043824499997,-50.885760785,"['anchor_bead', 'TN6d']","['anchor_bead', 'TC1', 'TC1', 'TC1', 'TC1', 'TC1']"
1,0.46656435068136565,8.345625835,173.81741672500002,10.805160204999993,"['anchor_bead', 'TN6d']","['anchor_bead', 'SP2']"
